Feature	Gain	Cover	Frequency
Visa_msaldototal_delta1	0.00165616491788442	0.00287105856100201	0.00389067467636261
ctransferencias_recibidas_lag1	0.00165239761497549	0.00240020854783339	0.00373258857213118
ctarjeta_visa_trx_lag1	0.00162909659172839	0.00450620628116615	0.00368867576540022
mtarjeta_master_consumo	0.00161932879189791	0.00229368067614276	0.00138764469269818
mautoservicio	0.00161408134229906	0.00498359721418191	0.00399606541251691
mcomisiones_delta1	0.00160830356473412	0.00225852875864721	0.00319685233001353
ccallcenter_trx_delta1	0.00154792224976473	0.00200270523333392	0.00111538529096626
Visa_msaldototal_lag1	0.00153691925344041	0.00140978352906137	0.00303876622578209
internet	0.00152079180762567	0.00329969426232337	0.00216051009116299
ccallcenter_trx	0.0014297136315919	0.00624497050430509	0.00245911717693348
Visa_cconsumos_delta1	0.00141197675697772	0.0028683473364766	0.0029333754896278
ctransferencias_recibidas	0.00136144910330606	0.00272669595386761	0.00272259401731921
ccaja_seguridad	0.00132715275482043	0.00303595874164248	0.000667474662310516
mpagomiscuentas_lag1	0.00130896172891789	0.0039320048930766	0.00269624633328064
ctarjeta_visa_debitos_automaticos_lag1	0.00127879993415551	0.00328363729183807	0.00237129156347157
mautoservicio_lag1	0.00125918430801979	0.00270107031948694	0.00314415696193638
Master_mpagominimo_lag1	0.0012535731656223	0.00211923825277818	0.00198485886423917
Visa_mconsumosdolares_delta1	0.00125258490611157	0.00215541318886173	0.00281041963078112
ctarjeta_debito	0.00123335173355814	0.00180116537889798	0.00246789973827967
ctarjeta_debito_trx	0.00121601216921919	0.0018780990951944	0.0030299836644359
Master_mpagospesos	0.00121181881882506	0.00365420154957025	0.003126591839244
cmobile_app_trx_delta1	0.00119558700449427	0.00241902019268933	0.00262598584251111
mautoservicio_delta1	0.00119303819006669	0.00500590882425113	0.00291581036693541
Master_mpagospesos_lag1	0.00119141957151372	0.00350981374305286	0.00279285450808874
Visa_fultimo_cierre_delta1	0.00117286397997539	0.00195243284605944	0.00206390191635489
mtarjeta_visa_consumo_delta1	0.00116748371968315	0.00314744440103377	0.00319685233001353
Master_msaldopesos	0.00116560618442267	0.00316026340352721	0.00200242398693155
ctransferencias_emitidas_lag1	0.00115547029263316	0.00385109036152221	0.00237129156347157
ctarjeta_debito_lag1	0.00112518309683468	0.00153695099357834	0.0021517275298168
mcuenta_debitos_automaticos_lag1	0.00112289779219097	0.00239204012965333	0.00242398693154872
ctransferencias_emitidas	0.00110827469290525	0.00496344900932405	0.00280163706943493
ctarjeta_debito_trx_lag1	0.00109248074932251	0.00445895812529863	0.0029333754896278
ccomisiones_otras_delta1	0.00109173098078849	0.00172059332986708	0.00225711826597109
Master_fultimo_cierre_delta1	0.00108905180162366	0.00158540551263561	0.00238007412481776
tcuentas_lag1	0.00107557387362755	0.00329411404986262	0.000447910628655741
mcomisiones_mantenimiento_delta1	0.00102590669419862	0.00923972489482621	0.00177407739193058
Master_msaldototal	0.000992946331763993	0.00246371924006206	0.00279285450808874
Master_mpagominimo	0.000981696098609596	0.00413500005006163	0.00235372644077919
mdescubierto_preacordado_lag1	0.000967850890819253	0.000816405181424161	0.00108903760692768
ccaja_seguridad_lag1	0.000955449930839166	0.000597419335967303	0.000368867576540022
ctarjeta_visa_trx_delta1	0.000891628334331071	0.00227868589783177	0.00188825068943107
cplazo_fijo	0.00087488496054447	0.00254936033588766	0.000386432699232404
Master_mpagospesos_delta1	0.000847339041654255	0.00513844597183815	0.00194094605750821
internet_lag1	0.000811608298886257	0.00275807476011053	0.0014666877448139
mextraccion_autoservicio_delta1	0.000807278923229128	0.00248514009012315	0.00180920763731535
ccuenta_debitos_automaticos_lag1	0.000805584423498197	0.00295267226089197	0.00159842616500676
ctransferencias_emitidas_delta1	0.000786484598303007	0.00263214603617238	0.00170381690116105
mextraccion_autoservicio	0.000779420730198338	0.0019803624676639	0.00181799019866154
Visa_mpagado	0.000765694223548466	0.00322266448292448	0.00198485886423917
ctarjeta_debito_trx_delta1	0.000765535063894521	0.00311480440385263	0.00191459837346964
Master_status_lag1	0.000764282454445229	0.00245841057004358	0.000421562944617168
Master_msaldototal_lag1	0.000762481371125722	0.00123995862536519	0.00159842616500676
mtarjeta_master_consumo_lag1	0.000759779933286587	0.00152893384805804	0.000887038695965291
ctarjeta_visa_debitos_automaticos	0.000755187423027664	0.00130518951911151	0.00158964360366057
Master_msaldopesos_lag1	0.000734309514594937	0.00227219354406822	0.001563295919622
ctransferencias_recibidas_delta1	0.000695351238719178	0.00179318190891678	0.00173016458519963
ccajas_consultas_delta1	0.000692303048684726	0.00385144529101367	0.000737735153080044
mextraccion_autoservicio_lag1	0.00068555140294297	0.00126205565887009	0.00219564033654775
ccomisiones_mantenimiento_lag1	0.000676201095628057	0.00126020075519605	0.00118564578173579
Master_mfinanciacion_limite_delta1	0.000652873450763803	0.0057652660388447	0.00108903760692768
mcuenta_debitos_automaticos_delta1	0.000635876783234832	0.00365729572835548	0.00173016458519963
