Feature	Gain	Cover	Frequency
Master_mpagominimo	0.000364764564702431	0.00921184011989881	0.0065808987097731
Visa_mpagado	0.000350902845629748	0.0211633109861759	0.0102513717929705
ctarjeta_debito	0.000346539429803549	0.00138746846323557	0.00515349251075189
minversion2	0.000345080758755769	0.00143003353283326	0.000537594542488507
ccuenta_debitos_automaticos	0.000330384177641288	0.00273854930477054	0.00305872756933116
Visa_fultimo_cierre	0.000301973658340916	0.000848421688741162	0.00276212368382026
Master_msaldodolares	0.000278827104049179	0.00285879803338359	0.00133471748479905
ctransferencias_emitidas	0.000235308121129351	0.00476882082072482	0.00661797419546196
Master_mpagado	0.000207580467910812	0.00504507604221887	0.00198353848435414
mdescubierto_preacordado	0.000195499088496619	0.00105285949736769	0.0011864155420436
ccallcenter_trx	0.000164489661299689	0.00299242346792567	0.00203915171288744
ctarjeta_master_trx	0.00013885153952628	0.00279586570998015	0.00200207622719858
cseguro_accidentes_personales	0.000136580813856257	0.00144892118071735	0.00131617974195462
ccomisiones_mantenimiento	0.000125016981142654	0.000903054677669673	0.00107518908497701
mtarjeta_master_consumo	0.000104700755842895	0.00747399824130512	0.00376316179741955
ccajas_trx	0.000100584790289573	9.67396415781869e-05	0.000333679371199763
cprestamos_personales	9.93346670763999e-05	0.00642305129919888	0.00357778436897523
cinversion2	8.99735478435756e-05	0.00165002397498898	0.000611745513866232
ccajas_depositos	7.67323358384456e-05	0.000354752601650196	0.000481981313955213
catm_trx	6.25164648444807e-05	0.00419488218064206	0.00370754856888625
mprestamos_prendarios	5.88749705631401e-05	0.00262153558356303	0.00100103811359929
internet	5.54957096692325e-05	0.0014674081796428	0.00133471748479905
Master_mconsumosdolares	4.00288216299253e-05	0.00204562165094003	0.000574670028177369
tcuentas	3.18303302768746e-05	0.000571954651286039	0.000463443571110782
ccaja_seguridad	2.82197572036617e-05	0.00172266132060905	0.00111226457066588
ctarjeta_visa_descuentos	2.62841742808974e-05	0.00719409866719043	0.00215037816995403
