Feature	Gain	Cover	Frequency
Master_mpagominimo	0.00384422475433416	0.00448847632699292	0.00494613456196219
ctarjeta_debito	0.00363196508717545	0.00419525228192714	0.00494613456196219
ctarjeta_visa_debitos_automaticos	0.00357849732140044	0.00427741607231048	0.00494613456196219
cmobile_app_trx	0.003338756879633	0.00278030707430757	0.00426858188224135
Master_mconsumospesos	0.00323856248508053	0.00440883377871853	0.00562368724168304
cpagomiscuentas	0.00319708766795711	0.00616243105222317	0.00555593197371096
mdescubierto_preacordado	0.00296768885742268	0.00343973419702325	0.00155837116335795
ccallcenter_trx	0.00273711604955835	0.00499187346263552	0.00176163696727421
Master_msaldototal	0.00272339753589797	0.00373456622703043	0.00460735822210177
tcallcenter	0.00267685273686477	0.00119602441803087	0.000948573751609188
ccaja_ahorro	0.00263844188394896	0.0066055075519502	0.00277796598685548
ccuenta_debitos_automaticos	0.00215609417204885	0.0102584448963669	0.00487837929399011
Visa_fultimo_cierre	0.00198115618303826	0.00241927042291971	0.00332000813063216
matm	0.00197912743053501	0.0044602142792905	0.00460735822210177
Master_fultimo_cierre	0.00185338704571727	0.00246483869394688	0.00318449759468799
mplazo_fijo_dolares	0.0017183679028686	0.009229301917539	0.00149061589538587
Visa_mpagosdolares	0.00166741058878165	0.00358715021202684	0.00291347652279965
ccajas_consultas	0.00160070315280837	0.00686895941335439	0.00142286062741378
catm_trx	0.00155533227302836	0.00744196305332674	0.0035910292025205
Visa_status	0.00144147823699546	0.0034457323396343	0.000880818483637103
Master_mconsumototal	0.00137718916032892	0.00218775973095	0.00284572125482756
cseguro_accidentes_personales	0.00130377577627977	0.00544460113364374	0.00182939223524629
ccaja_seguridad	0.00108765320507658	0.00363113332954179	0.000880818483637103
mtarjeta_master_consumo	0.00105915026141201	0.00281581973159365	0.00230367911105088
Visa_msaldodolares	0.00104830822471913	0.00223586881388256	0.00176163696727421
Visa_Finiciomora	0.000951398058529431	0.00399704612187774	0.00101632901958127
ccajas_trx	0.000880556510380325	0.00199746303029798	0.000677552679720848
Master_mpagado	0.000732775480770243	0.00528892992617219	0.00121959482349753
Master_cconsumos	0.000692131754926334	0.00253115747247351	0.00196490277119046
tpaquete9	0.000639761167308203	0.00280683393339167	0.000677552679720848
internet	0.000623769723100286	0.00500387300949036	0.00115183955552544
matm_other	0.000509625582045624	0.00388957532305551	0.00142286062741378
tpaquete7	0.000482715253359913	0.00339222851614781	0.000542042143776679
mtarjeta_visa_descuentos	0.000477052193142975	0.00244603211956118	0.000880818483637103
Visa_delinquency	0.000463055715463035	0.00111878243145399	0.000609797411748764
tmobile_app	0.000460076086333489	0.00411976505376503	0.000609797411748764
cinversion1	0.000410219077767577	0.0019870355904244	0.000271021071888339
Master_mpagosdolares	0.000402919849167751	0.000573489623250792	0.000948573751609188
catm_trx_other	0.000388321647799228	0.000455483750674518	0.000880818483637103
mcheques_emitidos	0.000386341538327344	0.00103973023870576	0.00013551053594417
ctarjeta_master_debitos_automaticos	0.000363896326166698	0.00401118856144354	0.000745307947692933
ctarjeta_master	0.000363685727910914	0.000652525507835321	0.000474286875804594
mttarjeta_master_debitos_automaticos	0.000356081070045398	0.00134593884371421	0.000609797411748764
ctarjeta_master_trx	0.000353903419533687	0.000377429617545087	0.000745307947692933
cplazo_fijo	0.000330265269643495	0.00145555905851288	0.000338776339860424
ccajas_extracciones	0.00032932269489228	0.00375646809088752	0.000745307947692933
mforex_sell	0.0002969539350217	0.00419821710608889	0.000880818483637103
active_quarter	0.000274905467380809	0.000247212191985796	0.000474286875804594
cseguro_vida	0.000236476931980682	0.00128657060455906	0.000542042143776679
Master_madelantopesos	0.000200205781088282	7.37846558712124e-05	0.000338776339860424
mcaja_ahorro_adicional	0.000158466264166745	0.00102225114884572	0.000203265803916254
Master_mconsumosdolares	0.000149659925333012	0.000393160472255849	0.000609797411748764
ccheques_depositados	0.000131133850608517	0.00147954184405885	0.000203265803916254
Master_msaldodolares	0.000101621669435772	0.000326411158207385	0.000338776339860424
minversion1_pesos	9.60856250446618e-05	0.000513932209396652	6.77552679720848e-05
Visa_madelantopesos	9.32464565662235e-05	0.000258993209446976	0.000609797411748764
Visa_cadelantosefectivo	9.27483947385067e-05	9.2692340871894e-05	0.00013551053594417
tpaquete1	8.95168266723504e-05	0.00153059618135671	0.000203265803916254
cforex	8.8723001584992e-05	0.000136626533895731	0.00013551053594417
ccajeros_propios_descuentos	7.94911357805471e-05	0.00160493531479392	0.000271021071888339
Visa_madelantodolares	7.10710525965057e-05	0.000111733752814964	0.000203265803916254
minversion2	6.45542823209131e-05	0.00100962536850457	0.00013551053594417
ccajas_depositos	6.31592980767641e-05	0.00256654292608268	0.000338776339860424
ctarjeta_visa	4.70433971942988e-05	3.67390311967703e-05	6.77552679720848e-05
ctarjeta_visa_descuentos	4.69578763994448e-05	0.000367527300542833	0.000203265803916254
cseguro_vivienda	4.59993320454401e-05	0.00022708791797265	0.000203265803916254
mcheques_depositados	3.25654860034452e-05	0.000519865119352878	6.77552679720848e-05
cseguro_auto	2.67639153205199e-05	0.000519865119352878	6.77552679720848e-05
